SituationID,SituationTitle,Genre,Character,CharacterID,Entity,Technology,Verb
2721,"Tacoma (Bioscan)",Game,"Amitjyoti ""Amy"" Ferrier",1695,,,Reading
2721,"Tacoma (Bioscan)",Game,"Natali Kuroshenko",2730,,,"Diagnosed, Scanned"
2721,"Tacoma (Bioscan)",Game,"Natali Kuroshenko",2730,,,"Diagnosed, Scanned"
2721,"Tacoma (Bioscan)",Game,,,,"Body scans","Revealing, Diagnosing, Read, Scanning"
2721,"Tacoma (Bioscan)",Game,,,,"Body scans","Revealing, Diagnosing, Read, Scanning"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",Chloe,2713,,,"Attacked, Bombed, Rescued"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",Chloe,2713,,,"Attacked, Bombed, Rescued"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",Chloe,2713,,,"Attacked, Bombed, Rescued"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",,,,Drones,"Aiming, Attacking, Bombing"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",,,,Drones,"Aiming, Attacking, Bombing"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",,,,Drones,"Aiming, Attacking, Bombing"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",,,Government,,"Killing, Ordering"
2716,"Freaks (Drone Bombs Chloe`s house)","Narrative, Movie",,,Government,,"Killing, Ordering"
2715,"Freaks (Chloe Remotely Rescues Mom)","Narrative, Movie",Chloe,2713,,,"Rescuing, Tricking, Hiding"
2715,"Freaks (Chloe Remotely Rescues Mom)","Narrative, Movie",Chloe,2713,,,"Rescuing, Tricking, Hiding"
2715,"Freaks (Chloe Remotely Rescues Mom)","Narrative, Movie",Chloe,2713,,,"Rescuing, Tricking, Hiding"
2715,"Freaks (Chloe Remotely Rescues Mom)","Narrative, Movie",,,,"Facial recognition, Surveillance cameras","Scanning, Analysing"
2715,"Freaks (Chloe Remotely Rescues Mom)","Narrative, Movie",,,,"Facial recognition, Surveillance cameras","Scanning, Analysing"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,Government,,"Watching, Surveilling, Controlling, Abusing"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,Government,,"Watching, Surveilling, Controlling, Abusing"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel","William Daniels",2708,,,"Suiciding, Worrying"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,Government,,"Watching, Surveilling, Controlling, Abusing"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel","William Daniels",2708,,,"Suiciding, Worrying"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,,"Non-Visible Spectrum","Watching, Controlling, Surveilling"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,,"Non-Visible Spectrum","Watching, Controlling, Surveilling"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,,"Non-Visible Spectrum","Watching, Controlling, Surveilling"
2709,"The Old Lie (Is there a night vision camera in the cell?)","Narrative, Novel",,,Government,,"Watching, Surveilling, Controlling, Abusing"
2702,"Temple (Man Steals Arm)","Narrative, Movie",,,,"Augmented reality, Biometrics","Analysing, Scanning, Accepting"
2702,"Temple (Man Steals Arm)","Narrative, Movie",,,,"Augmented reality, Biometrics","Analysing, Scanning, Accepting"
2702,"Temple (Man Steals Arm)","Narrative, Movie",Oz,2699,,,"Fighting, Killing, Removing"
2702,"Temple (Man Steals Arm)","Narrative, Movie",Oz,2699,,,"Fighting, Killing, Removing"
2702,"Temple (Man Steals Arm)","Narrative, Movie",Oz,2699,,,"Fighting, Killing, Removing"
2702,"Temple (Man Steals Arm)","Narrative, Movie",,,,"Augmented reality, Biometrics","Analysing, Scanning, Accepting"
2697,"ANA (Robot decieves human)","Narrative, Movie",,,,"AI, Biometrics, Body scans, Camera, Facial recognition","Deceiving, Reconfiguring, Producing, Killing"
2697,"ANA (Robot decieves human)","Narrative, Movie",,,,"AI, Biometrics, Body scans, Camera, Facial recognition","Deceiving, Reconfiguring, Producing, Killing"
2697,"ANA (Robot decieves human)","Narrative, Movie",,,,"AI, Biometrics, Body scans, Camera, Facial recognition","Deceiving, Reconfiguring, Producing, Killing"
2697,"ANA (Robot decieves human)","Narrative, Movie",,,,"AI, Biometrics, Body scans, Camera, Facial recognition","Deceiving, Reconfiguring, Producing, Killing"
2697,"ANA (Robot decieves human)","Narrative, Movie","Jim Compagnoni",2698,,,"Deceived, Scared, Killed"
2697,"ANA (Robot decieves human)","Narrative, Movie","Jim Compagnoni",2698,,,"Deceived, Scared, Killed"
2697,"ANA (Robot decieves human)","Narrative, Movie","Jim Compagnoni",2698,,,"Deceived, Scared, Killed"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie",,,,"Virtual reality","Revealing, Hiding"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie",,,,"Virtual reality","Revealing, Hiding"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Boy",2692,,,"Rescuing, Confused, Unaware"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Boy",2692,,,"Rescuing, Confused, Unaware"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Man",2691,,,"Tricking, Attacked, Rescued, Aware"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Boy",2692,,,"Rescuing, Confused, Unaware"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Man",2691,,,"Tricking, Attacked, Rescued, Aware"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Man",2691,,,"Tricking, Attacked, Rescued, Aware"
2694,"The Nostalgist (Boy Learns Whats Real)","Narrative, Movie","The Man",2691,,,"Tricking, Attacked, Rescued, Aware"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie","Alex Neville",2685,,,"Killed, Commanding, Yelling, Provoking"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie",,,,AI,"Flawed, Malfunctioning, Killing"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie",,,,AI,"Flawed, Malfunctioning, Killing"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie",,,,AI,"Flawed, Malfunctioning, Killing"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie","Alex Neville",2685,,,"Killed, Commanding, Yelling, Provoking"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie","Alex Neville",2685,,,"Killed, Commanding, Yelling, Provoking"
2687,"BlinkyTM (Failing robot cooks son)","Narrative, Movie","Alex Neville",2685,,,"Killed, Commanding, Yelling, Provoking"
2682,"ZARI (Robot and Dog becomes friends)","Narrative, Movie",Shelly,2681,,,"Communicating, Playing, Befriending"
2682,"ZARI (Robot and Dog becomes friends)","Narrative, Movie",Shelly,2681,,,"Communicating, Playing, Befriending"
2682,"ZARI (Robot and Dog becomes friends)","Narrative, Movie",,,,AI,"Recording, Communicating, Befriending"
2682,"ZARI (Robot and Dog becomes friends)","Narrative, Movie",,,,AI,"Recording, Communicating, Befriending"
2682,"ZARI (Robot and Dog becomes friends)","Narrative, Movie",,,,AI,"Recording, Communicating, Befriending"
2682,"ZARI (Robot and Dog becomes friends)","Narrative, Movie",Shelly,2681,,,"Communicating, Playing, Befriending"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie","Juliana Restrepo",2678,,,"Hacked, Confused, Injured"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie",,,,"Augmented reality, Motion tracking","Displaying, Assisting, Failing, Entertaining"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie",,,,"Augmented reality, Motion tracking","Displaying, Assisting, Failing, Entertaining"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie",,,,"Augmented reality, Motion tracking","Displaying, Assisting, Failing, Entertaining"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie",,,,"Augmented reality, Motion tracking","Displaying, Assisting, Failing, Entertaining"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie","Unknown hacker (Hyper reality)",2680,,,"Hacking, Stealing"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie","Juliana Restrepo",2678,,,"Hacked, Confused, Injured"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie","Unknown hacker (Hyper reality)",2680,,,"Hacking, Stealing"
2679,"Hyper Reality (Juliana`s account gets hacked)","Narrative, Movie","Juliana Restrepo",2678,,,"Hacked, Confused, Injured"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",,,,"Virtual reality","Displaying, Connecting, Enabling"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",,,,"Virtual reality","Displaying, Connecting, Enabling"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",,,,"Virtual reality","Displaying, Connecting, Enabling"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",Amber,2674,,,"Chatting, Generated, transmitted"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",Amber,2674,,,"Chatting, Generated, transmitted"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",Amber,2674,,,"Chatting, Generated, transmitted"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",Daniel,2673,,,"Interacting, Chatting"
2675,"A Date in 2025 (Daniel dating Amber)","Narrative, Movie",Daniel,2673,,,"Interacting, Chatting"
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel",,,,"AI, Holograms, Image generation","Displaying, Decorating, Intimidating"
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel",,,,"AI, Holograms, Image generation","Displaying, Decorating, Intimidating"
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel","Orfea Leung, Krissana Khongtip","2668, 2669",,,"Travelling, Seeing, Intimidated"
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel","Orfea Leung, Krissana Khongtip","2668, 2669",,,"Travelling, Seeing, Intimidated"
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel","Orfea Leung, Krissana Khongtip","2668, 2669",,,"Travelling, Seeing, Intimidated"
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel",,,,"Ocular implant",Protecting
2667,"And Shall Machines Surrender (Computer-generated surroundings)","Narrative, Novel",,,,"AI, Holograms, Image generation","Displaying, Decorating, Intimidating"
2666,"And Shall Machines Surrender (Optical implants)","Narrative, Novel",,,,"Ocular implant","Informing, Displaying, Helping"
2666,"And Shall Machines Surrender (Optical implants)","Narrative, Novel",,,,"Ocular implant","Informing, Displaying, Helping"
2666,"And Shall Machines Surrender (Optical implants)","Narrative, Novel",,,,"Ocular implant","Informing, Displaying, Helping"
2666,"And Shall Machines Surrender (Optical implants)","Narrative, Novel","Orfea Leung",2668,,,"Informed, Directed"
2666,"And Shall Machines Surrender (Optical implants)","Narrative, Novel","Orfea Leung",2668,,,"Informed, Directed"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",Nigel,2660,,,"Rescuing, Recorded, Monitored, Unaware"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",,,,"AI, Camera","Transmitting, Revealing"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",Nigel,2660,,,"Rescuing, Recorded, Monitored, Unaware"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",Louisa,2662,,,Watching
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",Nigel,2660,,,"Rescuing, Recorded, Monitored, Unaware"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie","Max robot",2661,,,"Recording, Transmitting, Following, Helping"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie","Max robot",2661,,,"Recording, Transmitting, Following, Helping"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie","Max robot",2661,,,"Recording, Transmitting, Following, Helping"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie","Max robot",2661,,,"Recording, Transmitting, Following, Helping"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",Nigel,2660,,,"Rescuing, Recorded, Monitored, Unaware"
2664,"This Time Away (Louisa watching Nigel)","Narrative, Movie",,,,"AI, Camera","Transmitting, Revealing"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",Pig,2658,,,"Scanned, Analysed, Removed, Rescued, Classified"
2657,"Change Return (Man tricks service drone)","Narrative, Movie","Hungry Man",2656,,,"Tricking, Starving"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",Pig,2658,,,"Scanned, Analysed, Removed, Rescued, Classified"
2657,"Change Return (Man tricks service drone)","Narrative, Movie","Hungry Man",2656,,,"Tricking, Starving"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",Pig,2658,,,"Scanned, Analysed, Removed, Rescued, Classified"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,Drones,"Servicing, Helping, Protecting, Flying"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",Pig,2658,,,"Scanned, Analysed, Removed, Rescued, Classified"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,Drones,"Servicing, Helping, Protecting, Flying"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,"Object recognition","Scanning, Classifying, Tricked"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,Drones,"Servicing, Helping, Protecting, Flying"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,"Object recognition","Scanning, Classifying, Tricked"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,Drones,"Servicing, Helping, Protecting, Flying"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",,,,"Object recognition","Scanning, Classifying, Tricked"
2657,"Change Return (Man tricks service drone)","Narrative, Movie",Pig,2658,,,"Scanned, Analysed, Removed, Rescued, Classified"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel","Garm Galtung (Utbryterne)",2653,,,"Threatening, Faking, Tricking"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel",,,,"Image generation","Faking, Tricking"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel",,,,"Image generation","Faking, Tricking"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Tricked, Grieving"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Tricked, Grieving"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel","Garm Galtung (Utbryterne)",2653,,,"Threatening, Faking, Tricking"
2652,"Utbryterne (Fake video of explosion)","Narrative, Novel","Garm Galtung (Utbryterne)",2653,,,"Threatening, Faking, Tricking"
2645,"Stellar (Band captures woman)","Narrative, Music video","""Incubus""",2636,,,"Watching, Spying, Capturing"
2645,"Stellar (Band captures woman)","Narrative, Music video","""Incubus""",2636,,,"Watching, Spying, Capturing"
2645,"Stellar (Band captures woman)","Narrative, Music video","""Incubus""",2636,,,"Watching, Spying, Capturing"
2645,"Stellar (Band captures woman)","Narrative, Music video",,,,"MicroscopeOrTelescope, Satellite images","Capturing, Identifying"
2645,"Stellar (Band captures woman)","Narrative, Music video",,,,"MicroscopeOrTelescope, Satellite images","Capturing, Identifying"
2647,"Utbryterne (Carla mistrusts reality)","Narrative, Novel",,,,Holograms,Deceiving
2647,"Utbryterne (Carla mistrusts reality)","Narrative, Novel","Carla (Utbryterne)",2640,,,Distrusting
2644,"Utbryterne (Breaking the screen-walls)","Narrative, Novel",,,,"Surveillance cameras","Recording, Concealing"
2644,"Utbryterne (Breaking the screen-walls)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Communicating, Breaking"
2644,"Utbryterne (Breaking the screen-walls)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Communicating, Breaking"
2644,"Utbryterne (Breaking the screen-walls)","Narrative, Novel",,,,"Surveillance cameras","Recording, Concealing"
2643,"Utbryterne (Hologram rings)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Communicating, Watching, Surprised, Informed"
2643,"Utbryterne (Hologram rings)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Communicating, Watching, Surprised, Informed"
2643,"Utbryterne (Hologram rings)","Narrative, Novel",,,,Holograms,"Informing, Displaying, Revealing"
2643,"Utbryterne (Hologram rings)","Narrative, Novel",,,,Holograms,"Informing, Displaying, Revealing"
2643,"Utbryterne (Hologram rings)","Narrative, Novel",,,,Holograms,"Informing, Displaying, Revealing"
2643,"Utbryterne (Hologram rings)","Narrative, Novel","Noah (Utbryterne)",2641,,,Showing
2643,"Utbryterne (Hologram rings)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Communicating, Watching, Surprised, Informed"
2643,"Utbryterne (Hologram rings)","Narrative, Novel","Carla (Utbryterne)",2640,,,"Communicating, Watching, Surprised, Informed"
2638,"Gnomon (forensic investigation of Diana Hunter)","Narrative, Novel","Mielikki Neith (Gnomon)",2634,,,"Experiencing, Examining, Intruding, Learning"
